Title,Storyline
How to Date Billy Walsh,"Follows a pair of childhood friends: Amelia and Archie. Archie has always kept his love for her a secret, but just as he builds up the courage to declare his feelings, Amelia falls for Billy Walsh, the new transfer student."
How to Make Her Leave,"Weeks away from his wedding, an insecure guy puts his fiancée through a series of tests to see if she would cheat before they tie the knot."
How to Make Love,"Henry's European adventure takes an unexpected twist when he rents a room from Nora, a recently divorced playwright in Copenhagen. Nora and her mischievous pregnant friend Mimi plot a mysterious seduction."
How to Operate a Polaroid Camera,N/A
Hrashwo Deergha,N/A
Hu Tara Vina Kai Nai,"Hu Tara Vina Kai Nai"" revolves around a newly married couple, Parth and Priya. Eager to start their life together, they soon find themselves struggling to live under the same roof just one year into their marriage. As frustrations mount, they contemplate separation. Yet, the love that brought them together keeps them bound. This story is a reminder that in the ease of life, couples often complicate things over small issues. But when true challenges arise, the value of a spouse and partner becomes undeniable. This film is an emotional rollercoaster of love, passion, and music. Get ready to immerse yourself in a story that will tug at your heartstrings and leave you humming its beautiful tunes.From breathtaking visuals to soul-stirring music, every element of this film has been crafted with immense love and dedication."
Husna,"""In the shadowy world of journalism, Investigating Officer Shinde must navigate the tangled web of Sudhir's demise, where obsession leads to deadly consequences in 'Husna'."""
I 20,"In a village, Raju along with his friends Saddam, Riaz, Chitti and Parsha are enjoying roaming around the town. He loves Chitra.. Proposes to Chitra.. Chitra agrees.. Sometimes she takes money from Raju.."
I Am Erasmus,N/A
I Am the Secret in Your Heart,"Swooning over a charming transfer student, a high school teen becomes entangled in a love triangle between her crush and a close childhood friend."
I Brake for Caterpillars,"Misdiagnosed with a terminal illness, a computer nerd dates his hospice worker, while suspecting someone is out to get him."
I Can Never Be Yours,"When fresh-faced college graduate Sheryl Davis has a one-night stand with billionaire Liam Anderson on New Year's Eve, she never expects to become his secretary. Will Liam realize his perfect match has been right before him all along?"
I Can't Sleep Without You,"Dan and Lisa live in the same city and suffer from the same predicament: not being able to sleep since being dumped. As they navigate the perilous world of modern dating they find joy, pain, confusion, rejection, sex...but never a good night's sleep."
I Don't Know,"A failed cartoonist scores a dangerous win at a high-stakes poker game, and flees the criminal underworld of Los Angeles with his resilient sex worker fiancé."
I Hate Love Stories,N/A
I Hate You,"Childhood friends separate when one studies abroad. The one who stayed becomes an artist. When her friend returns with a new boyfriend, the three grow close, but their relationship becomes complicated."
I Love You 2,N/A
I Love You Regardless,N/A
"I Love You, to the Moon, and Back","Newlyweds Lin Xiushan and Wang Rui, living apart due to work, seize a holiday for a loving journey by train where they meet diverse passengers and discover love's true meaning before night falls, yearning to make their dreams come true."
I Met a Girl,N/A
I Wish You Were Here,"""I Wish You Were Here"" is a captivating psychological thriller, Angela returns to her family home in East Cork where she meets the man of her dreams, like the ones she writes about in her books. But under the surface not everything is as it seems and when Angela learns a terrifying truth about herself she's forced to live with the harsh reality."
I am the girl 3 me and my girlfriend,"Two friends are on vacation in Japan and training for a competition, but strange things happen. Suddenly the friend disappears without a trace. Apparently her clothes were taken off, what happened? I have to find my girlfriend, there is a light on in a house and the girlfriend is also tied up, can she be saved?"
I'm Seeing Things,"A series of short films about mental health and addiction, covering multiple different genres."
ISHQ (Don't Fall in Love),"With an increase in divorces and breakup rates, Ram decides to stay single but his parents stubbornly try to get him married. Will he fall in love? Will Ram marry?"
Ibbani Tabbida Ileyali,"College sweethearts Sid and Anahita's enduring romance spans decades, weathering life's ups and downs with unwavering love and cherished memories."
Ibiza Dark,"With nothing left but regret and destitution, a battered soul embarks on a journey to salvation on a tropical isle of sunshine, music and hope from the bleak urban underworld he has become accustomed to."
Ienai Himitsu,"Music student Minato, struggling with trauma, meets pianist Yukino and is drawn to her innocent charm and playing. As they bond, she helps heal him, but Yukino suddenly vanishes from his life."
If Love Deceives You,N/A
If My Lover Were a Flower,"In the village of Nang Pan, Mya Lay Shin's beauty was renowned from Inlay Lake to neighboring villages. Alongside her reputation, her brothers, Ko Ba Soe (Ko Gyi) and Ko Ba Moe (Ko Lay), were known as protective guardians of the divine child. Having cared for her since their parents' passing, the brothers were unwilling to let their teenage sister out of their sight. Mya Lay, not wanting to be alone at home, often visited the weaving mill. After weaving, she helped Ko Lay with his tomato farm, and when Ko Gyi joined, the three siblings returned home together, filled with love and happiness. Despite the brothers' love and care, Mya Lay felt she was restricting them. They couldn't attend events with friends, yet they escorted her. She was troubled because her brothers physically barred young suitors. Unmoved by her distress, the brothers revealed a small box left by their late father, containing a letter instructing Mya Lay not to have a boyfriend until she turned 19. One day, Nay Mon from Yangon visited Inlay Lake, captivated by its traditions and water-based life. Against his friends' advice, he pursued Mya Lay's love to bring the brothers together. Despite Nay Mon's efforts, Mya Lay openly declared her love for him. Defying her brothers' prohibitions, the two lovers ran away. When Mya Lay set foot in Yangon at 19, the brothers, having opened their father's box, came to her. The letter inside, along with a ring, left Mya Lay torn between Nay Mon and her father's wishes. Eventually, she chose to marry the son of her father's benefactor, Than Htike Aung, appreciating her father's loyalty even in death. Although Nay Mon wished for her happiness, he had to suppress his desires. Before returning to Inlay, the two lovers created cherished memories during a night together and sadly parted at dawn. Contacting the benefactor revealed he was alive, and Than Htike Aung, a wealthy merchant, arrived to marry Mya Lay. Despite missing Nay Mon, she accepted Than Htike Aung. His disdain for her and her brothers, coupled with arbitrary treatment, led to Mya Lay's declining health. Wearing Nay Mon's scarf displeased Than Htike Aung, who mistreated her further. Unable to bear Mya Lay's suffering, her brothers arranged for her to return to Nay Mon. However, in her weakened state, she couldn't even remove her wedding dress as she rowed towards Nay Mon. In the rain, the scarf Nay Mon had given her slipped into the water, and as she tried to retrieve it, the boat overturned. Nay Mon drama of Mya Lay and rushed to her, only to find her face on the last boat of a funeral. His sobs echoed through the mountains surrounding Inlay. The End."
