Title,Storyline
Dark Night of the Soul,"A brilliant scientist gets trapped in her car after a terrible crash. Isolated, struggling to survive, she holds the key to cure a pandemic ravaging the world."
Darkest Miriam,"Miriam Gordon lives in a fog of grief while working in a downtown public library branch. When a burgeoning love-affair coincides with her receiving a series of oddly threatening letters, Miriam's sheltered existence is cracked open."
Daryai Peer Ka Pani,"""Darya Peer Ka Pani"" is a renowned PTV telefilm that captivated audiences with its engaging story, direction, and performances. ""Darya Peer Ka Pani"" follows the story of a village known for its rich culture and heritage."
Das Meer ist der Himmel,"A real-estate henchman has to go back to Albania after 20 years, to scatter his dead grandfather's ashes in the sea, facing his roots, his past and his family, that he never wanted to see again."
Das Wunder von Hans und Rümana,N/A
Dasavarenya Sri Vijaya Dasaru,"Dasavarenya Sri Vijayadasaru is a Kannada movie starring Trivikram Joshi, Srilatha Bagevadi, Vishnuteertha Joshi and Prabhanjan Deshpande in prominent roles. It is directed by Madhusudhan Havaldar."
Dashmi,Dashmi sheds light on the sensitive issue of multiple rapes plaguing our society.
Daskath,"Courageous Shekhar challenges a tyrannical village leader in corrupt Kepula Palke, igniting a transformative fight for justice and human dignity."
Daughtas,"A Girl falls in Love with her elder Sister' s Ex Lover. Her Elder sister never came home with him to be introduced to the family. She got pregnant for him. When the elder sister returned, she found out that her ex Lover."
Dave Gentic & Headgun,"Dave Gentic, a man with an old camera as a head, and Headgun, are alone in a sleazy old bar, the Strobelodz, talking nonsense, while stories are happening on the television. But Dave doesn't look okay."
Dawgs 4 Life,"A STORY ABOUT FOUR BEST FRIENDS WHO GREW UP ON THE SOUTHSIDE OF CHICAGO FACED WITH POVERTY, DRUGS, JEALOUSY, BETRAYAL AND MURDER. THEY REALIZE THAT ALL THAT THEY HAVE IS EACH OTHER, AND IN REALITY, THAT IS NOT EVEN TRUE. BOUND BY A PACT TO STAY LOYAL, TRUE AND DEDICATED TO ONE ANOTHER, MONEY BECOMES THE CAUSE OF A BLOODY SEPARATION."
Day Trippers,A teen rebel and a runaway bride meet up as strangers in Amsterdam and form an unlikely bond.
Day in the Life: Based on a True Story,"A Movie So Inspiring , So Gritty and Gut-wrenching and Real of One's Life Ever Changing Reality. A Story of One's Young Man's Journey of Life is now for told. Sketch A Peaze's Legacy Retrospective told by lost footage and combination elements of his life detailed to break you into tears a Day in the Life."
Day of the Diesels,"The diesels, led by the nefarious Diesel 10, attempt to banish the steam engines and take over the Island of Sodor. Can Thomas and his steamie friends foil their plans or are they all headed for the Smelter's Yard?"
Dayarani,A marriage deteriorates as the couple faces fertility problems.
Daye: Seret ahl el Daye,"Daye, an 14-year-old Nubian albino with a golden voice, faces adversity due to his unique appearance. Abandoned by his father and bullied by peers, he dreams of following his idol, Mohamed Mounir."
Dayo,A club dancer leaves everything and starts a new life in a place where nobody knows her. But it seems that desire and temptation follow her wherever she goes.
De Acuerdo,"After quitting his job at a recognized bank, Martín decides to start a business. He receives the book The Four Agreements as a gift and his motivation for the new venture gets in the way of his relationships."
De Dans van Natasja,"NATASHA'S Dance tells the tragicomic love story of the unworldly Daantje and the Russian Natasha, a woman who is socially isolated and scarred by life. It is an impossible love between two seemingly incompatible characters coming from two completely different backgrounds. A lighthearted mosaic of events illustrates their fatal connection, their final 'homecoming' and the sense and senselessness of life."
De Jacht op Meral Ö.,"Meral Özturk faces financial crisis when Dutch Tax Authority wrongly demands repayment of childcare benefits. She discovers a social investigator invading her life, leading her to take drastic measures to safeguard her daughters."
De mooiste dag,"After causing a fatal accident, writer Jasmijn secretly travels to Morocco where the victim's widower Wim runs a hotel. They develop an unexpected friendship, but Jasmijn hasn't revealed her identity."
De pai para FIlho,"Lonely José comes to live in an apartment in Copacabana, after the death of his father, rocker Machado, whom he hadn't seen in almost 20 years. Machado's ghost appears, seeking to reconcile with his son, without success. José's resentment is great. Two floors below, the girl Kat tries to help her mother, the widow Dina, overcome a long and painful mourning. Kat will help José reconcile with his father and his past. Machado will help the shy José to win over the beautiful but clumsy widow."
De sang-froid,N/A
DeAr,A newly married couple faces challenges when the wife's snoring interrupts the husband's sleep. Their struggles depict the compromises needed for a lasting marriage.
Dead Community Guild,"In a harsh post-collapse world, two sisters follow cryptic radio signals to a settlement offering refuge and prosperity. Their quest for a fresh start leads them to confront unexpected revelations that challenge their reality."
