Title,Storyline
Artes y silencios. Ruta musical de los pueblos del Este Catamarqueño,N/A
Arthur Erickson: Beauty Between the Lines,"""Arthur Erickson: Beauty Between the Lines"" contemplates both the professional and personal successes and tragedies of Canada's most esteemed architect, who's approach to site and adherence to the importance of landscape was unprecedented."
Arthur Tress: Water's Edge,"Arthur grapples with relationships, legacy, the aging process, and loneliness all while continuing to develop his photographic art within the hidden, desolate, and decaying corners of California."
Artifact War,"An archaeology professor and his students go undercover to stop ISIS from trafficking Syrian antiquities, only to uncover a web of terror, corporate corruption, and the sale of illegal artifacts in the most shocking places."
Artists Anonymous,N/A
"As Fado Bicha (Them, Fado Bicha)","In Portugal, the songs of Lila and João, the two artists of the band Fado Bicha, give body and voice to LGBTQI+ stories and struggles."
As Summer Ends,This film follows teachers and administrators at Clayton Elementary School preparing for the first day of school. Watch as Principal Amy Gonzales and Assistant Principal Cory Matheny lead meetings and trainings. While each of the teachers decorate and organize their rooms.
As We Speak,Bronx rap artist Kemba explores the growing weaponization of rap lyrics in the United States criminal justice system and abroad - revealing how law enforcement has quietly used artistic creation as evidence in criminal cases for decades.
As esu,N/A
As in Heaven so on Earth,"Germany's only Orthodox women's monastery is located in a small town near Munich. Under the lead of Abbess Maria, 13 sisters of international origin live there, following a strict hierarchical order. As servants of God, the nuns increasingly disappear from the normal world, almost as if they had already ""died"". Symbolically, they always wear black clothes. Nevertheless, the sisters also have to attend to worldly matters, such as everyday work in and around the building, receiving pilgrims and, last but not least, securing the future of their convent. In harmony with the seasons, the film tells in observational images about the hard, physical work and the strictly regulated daily routine of the nuns and also shows a certain humorous atmosphere that prevails in the convent. in a kaleidoscope of fates, encounters and separations. A diversity of people and a place that connects."
Asas da Cidade,N/A
Ascent of Bahman,"This documentary is about Bahman Asgari, Iranian world Karate champion and his way to the 2020 Olympic games of Tokyo. All the hardships he had faced is shown in this documentary. And what happens at the end and the reason of his disqualification."
Ascq 44: Les martyrs du Nord,N/A
Asda: What's Gone Wrong?,"Britain's third-largest supermarket chain is losing market share and this once-beloved budget brand is now facing tough times. Exploring the problems facing the business, from disputes with staff to heavy borrowing to the lack of a CEO."
Asiri Kisisel Belgesel,"The making of Turkish musician Nilüfer Akdogu's jazz album with Turkish lyrics, Aristo'ya Inat (Against Aristotle). It shows musical quests during the creation process of an album and shares elements of jazz history through experiences."
Aspettami Stanotte,N/A
Aspettando Re Lear,N/A
Assassinations: How Murder Makes History,"From Trump to Ferdinand, we delve into the dark world of political killings that have shaped global history. Through gripping archival footage, expert interviews, and detailed reconstructions, it explores the motives, methods, and impact of these assassinations on societies and governments. The film uncovers the intricate web of power, ideology, and conspiracy behind some of the most infamous assassinations, revealing how the elimination of key figures has altered the course of nations and the lives of millions."
Astra Taylor in Conversation with Brett Story,"Conversation exploring artistic practices, inspirations, political views, and pathways during crises with Brett Story, writer, geographer, and filmmaker behind Sundance-winning Union."
Asuntos más que públicos,N/A
"At the Door of the House, Who Will Come Knocking","Set in the harsh yet beautiful landscape of Bosnia and Herzegovina, the film reveals inner, intangible realms through the patient observation of the natural world. It follows an elderly man living in isolation, weaving together a tapestry of dreamlike visuals as it records the routines of his daily life. Surrounding mountains, a burning stove and animal companions offer solace and warmth."
At the End of Nothing at All,N/A
At the Garden's Pace,"Construction begins for a new pavilion at Hilversum's botanical gardens. The architects, in the role of builders, navigate a year-long process with the occasional help of the gardener and under the watchful eyes of the local residents."
Ateez World Tour: Towards the Light - Will to Power,"Ateez's kicks off their world tour, Towards the Light - Will to Power, in Seoul in January 2024."
Athletes of War,Russian Invasion of Ukraine from the perspective of Ukrainian Olympic athletes and their unique struggles of boycotting Russian Federation in the international sport.
Athletes to Watch - Paris 2024,"This documentary provides an in-depth look at the preparations and background stories of some of Europe's top athletes heading to the Olympic Games Paris 2024. Explore their rigorous training regimens, personal challenges, and inspiring journeys as they strive for Olympic glory, offering a captivating glimpse into the lives of these elite competitors."
